province,district,palika,sex,breakdown,sector,value
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Penson / income,35 - 39,35.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Penson / income,40 - 44,49.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Penson / income,45 - 49,41.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Social work/volunteer,Total No. of children born alive in last 12 months,96.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Social work/volunteer,15 - 19,0.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Social work/volunteer,20 - 24,2.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Social work/volunteer,25 - 29,4.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Social work/volunteer,30 - 34,9.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Social work/volunteer,35 - 39,13.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Social work/volunteer,40 - 44,36.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Social work/volunteer,45 - 49,32.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Other,Total No. of children born alive in last 12 months,13929.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Other,15 - 19,84.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Other,20 - 24,717.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Other,25 - 29,2142.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Other,30 - 34,2913.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Other,35 - 39,3077.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Other,40 - 44,2640.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Other,45 - 49,2356.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Not Stated,Total No. of children born alive in last 12 months,316.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Not Stated,15 - 19,1.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Not Stated,20 - 24,6.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Not Stated,25 - 29,42.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Not Stated,30 - 34,62.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Not Stated,35 - 39,65.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Not Stated,40 - 44,81.0
LUMBINI,Rupandehi,Butwal Sub-Metropolitian City,,Not Stated,45 - 49,59.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Total,Total No. of children born alive in last 12 months,21272.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Total,15 - 19,149.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Total,20 - 24,1372.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Total,25 - 29,3512.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Total,30 - 34,4471.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Total,35 - 39,4612.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Total,40 - 44,3882.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Total,45 - 49,3274.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Student,Total No. of children born alive in last 12 months,128.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Student,15 - 19,8.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Student,20 - 24,67.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Student,25 - 29,31.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Student,30 - 34,10.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Student,35 - 39,10.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Student,40 - 44,2.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Student,45 - 49,0.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Household chores,Total No. of children born alive in last 12 months,13470.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Household chores,15 - 19,88.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Household chores,20 - 24,755.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Household chores,25 - 29,2156.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Household chores,30 - 34,2824.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Household chores,35 - 39,3041.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Household chores,40 - 44,2523.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Household chores,45 - 49,2083.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Family care,Total No. of children born alive in last 12 months,2305.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Family care,15 - 19,20.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Family care,20 - 24,203.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Family care,25 - 29,451.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Family care,30 - 34,535.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Family care,35 - 39,407.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Family care,40 - 44,389.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Family care,45 - 49,300.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Disable/sickness,Total No. of children born alive in last 12 months,150.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Disable/sickness,15 - 19,1.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Disable/sickness,20 - 24,2.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Disable/sickness,25 - 29,5.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Disable/sickness,30 - 34,16.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Disable/sickness,35 - 39,31.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Disable/sickness,40 - 44,42.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Disable/sickness,45 - 49,53.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Penson / income,Total No. of children born alive in last 12 months,45.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Penson / income,15 - 19,0.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Penson / income,20 - 24,0.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Penson / income,25 - 29,0.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Penson / income,30 - 34,3.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Penson / income,35 - 39,5.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Penson / income,40 - 44,12.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Penson / income,45 - 49,25.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Social work/volunteer,Total No. of children born alive in last 12 months,38.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Social work/volunteer,15 - 19,0.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Social work/volunteer,20 - 24,3.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Social work/volunteer,25 - 29,0.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Social work/volunteer,30 - 34,5.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Social work/volunteer,35 - 39,11.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Social work/volunteer,40 - 44,12.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Social work/volunteer,45 - 49,7.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Other,Total No. of children born alive in last 12 months,5024.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Other,15 - 19,32.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Other,20 - 24,332.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Other,25 - 29,843.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Other,30 - 34,1059.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Other,35 - 39,1082.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Other,40 - 44,885.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Other,45 - 49,791.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Not Stated,Total No. of children born alive in last 12 months,112.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Not Stated,15 - 19,0.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Not Stated,20 - 24,10.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Not Stated,25 - 29,26.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Not Stated,30 - 34,19.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Not Stated,35 - 39,25.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Not Stated,40 - 44,17.0
LUMBINI,Rupandehi,Sainamaina Municipality,,Not Stated,45 - 49,15.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Total,Total No. of children born alive in last 12 months,8185.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Total,15 - 19,70.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Total,20 - 24,693.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Total,25 - 29,1419.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Total,30 - 34,1668.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Total,35 - 39,1557.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Total,40 - 44,1582.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Total,45 - 49,1196.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Student,Total No. of children born alive in last 12 months,84.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Student,15 - 19,9.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Student,20 - 24,41.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Student,25 - 29,29.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Student,30 - 34,0.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Student,35 - 39,5.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Student,40 - 44,0.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Student,45 - 49,0.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Household chores,Total No. of children born alive in last 12 months,5753.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Household chores,15 - 19,37.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Household chores,20 - 24,443.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Household chores,25 - 29,938.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Household chores,30 - 34,1173.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Household chores,35 - 39,1146.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Household chores,40 - 44,1159.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Household chores,45 - 49,857.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Family care,Total No. of children born alive in last 12 months,1122.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Family care,15 - 19,12.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Family care,20 - 24,98.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Family care,25 - 29,207.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Family care,30 - 34,264.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Family care,35 - 39,194.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Family care,40 - 44,210.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Family care,45 - 49,137.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Disable/sickness,Total No. of children born alive in last 12 months,126.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Disable/sickness,15 - 19,0.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Disable/sickness,20 - 24,2.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Disable/sickness,25 - 29,20.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Disable/sickness,30 - 34,20.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Disable/sickness,35 - 39,24.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Disable/sickness,40 - 44,31.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Disable/sickness,45 - 49,29.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Penson / income,Total No. of children born alive in last 12 months,11.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Penson / income,15 - 19,0.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Penson / income,20 - 24,0.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Penson / income,25 - 29,0.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Penson / income,30 - 34,2.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Penson / income,35 - 39,4.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Penson / income,40 - 44,2.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Penson / income,45 - 49,3.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Social work/volunteer,Total No. of children born alive in last 12 months,10.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Social work/volunteer,15 - 19,0.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Social work/volunteer,20 - 24,0.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Social work/volunteer,25 - 29,1.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Social work/volunteer,30 - 34,3.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Social work/volunteer,35 - 39,4.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Social work/volunteer,40 - 44,0.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Social work/volunteer,45 - 49,2.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Other,Total No. of children born alive in last 12 months,1031.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Other,15 - 19,12.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Other,20 - 24,106.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Other,25 - 29,214.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Other,30 - 34,194.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Other,35 - 39,170.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Other,40 - 44,169.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Other,45 - 49,166.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Not Stated,Total No. of children born alive in last 12 months,48.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Not Stated,15 - 19,0.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Not Stated,20 - 24,3.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Not Stated,25 - 29,10.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Not Stated,30 - 34,12.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Not Stated,35 - 39,10.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Not Stated,40 - 44,11.0
LUMBINI,Rupandehi,Kanchan Gaunpalika,,Not Stated,45 - 49,2.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Total,Total No. of children born alive in last 12 months,16700.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Total,15 - 19,158.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Total,20 - 24,1648.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Total,25 - 29,3102.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Total,30 - 34,3237.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Total,35 - 39,3491.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Total,40 - 44,2889.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Total,45 - 49,2175.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Student,Total No. of children born alive in last 12 months,96.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Student,15 - 19,8.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Student,20 - 24,43.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Student,25 - 29,33.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Student,30 - 34,0.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Student,35 - 39,10.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Student,40 - 44,2.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Student,45 - 49,0.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Household chores,Total No. of children born alive in last 12 months,8698.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Household chores,15 - 19,79.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Household chores,20 - 24,806.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Household chores,25 - 29,1645.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Household chores,30 - 34,1725.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Household chores,35 - 39,1763.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Household chores,40 - 44,1536.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Household chores,45 - 49,1144.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Family care,Total No. of children born alive in last 12 months,4641.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Family care,15 - 19,24.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Family care,20 - 24,393.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Family care,25 - 29,757.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Family care,30 - 34,883.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Family care,35 - 39,1074.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Family care,40 - 44,867.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Family care,45 - 49,643.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Disable/sickness,Total No. of children born alive in last 12 months,143.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Disable/sickness,15 - 19,0.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Disable/sickness,20 - 24,5.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Disable/sickness,25 - 29,14.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Disable/sickness,30 - 34,16.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Disable/sickness,35 - 39,31.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Disable/sickness,40 - 44,35.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Disable/sickness,45 - 49,42.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Penson / income,Total No. of children born alive in last 12 months,17.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Penson / income,15 - 19,0.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Penson / income,20 - 24,4.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Penson / income,25 - 29,3.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Penson / income,30 - 34,6.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Penson / income,35 - 39,0.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Penson / income,40 - 44,0.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Penson / income,45 - 49,4.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Social work/volunteer,Total No. of children born alive in last 12 months,15.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Social work/volunteer,15 - 19,0.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Social work/volunteer,20 - 24,1.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Social work/volunteer,25 - 29,8.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Social work/volunteer,30 - 34,4.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Social work/volunteer,35 - 39,0.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Social work/volunteer,40 - 44,2.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Social work/volunteer,45 - 49,0.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Other,Total No. of children born alive in last 12 months,2887.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Other,15 - 19,45.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Other,20 - 24,374.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Other,25 - 29,603.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Other,30 - 34,581.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Other,35 - 39,550.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Other,40 - 44,417.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Other,45 - 49,317.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Not Stated,Total No. of children born alive in last 12 months,203.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Not Stated,15 - 19,2.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Not Stated,20 - 24,22.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Not Stated,25 - 29,39.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Not Stated,30 - 34,22.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Not Stated,35 - 39,63.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Not Stated,40 - 44,30.0
LUMBINI,Rupandehi,Gaidahawa Gaunpalika,,Not Stated,45 - 49,25.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Total,Total No. of children born alive in last 12 months,10695.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Total,15 - 19,81.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Total,20 - 24,985.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Total,25 - 29,1892.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Total,30 - 34,2147.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Total,35 - 39,2242.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Total,40 - 44,1818.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Total,45 - 49,1530.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Student,Total No. of children born alive in last 12 months,106.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Student,15 - 19,11.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Student,20 - 24,53.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Student,25 - 29,27.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Student,30 - 34,6.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Student,35 - 39,2.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Student,40 - 44,4.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Student,45 - 49,3.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Household chores,Total No. of children born alive in last 12 months,6482.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Household chores,15 - 19,48.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Household chores,20 - 24,527.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Household chores,25 - 29,1175.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Household chores,30 - 34,1293.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Household chores,35 - 39,1426.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Household chores,40 - 44,1089.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Household chores,45 - 49,924.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Family care,Total No. of children born alive in last 12 months,1875.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Family care,15 - 19,5.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Family care,20 - 24,211.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Family care,25 - 29,337.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Family care,30 - 34,389.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Family care,35 - 39,364.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Family care,40 - 44,333.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Family care,45 - 49,236.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Disable/sickness,Total No. of children born alive in last 12 months,98.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Disable/sickness,15 - 19,1.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Disable/sickness,20 - 24,4.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Disable/sickness,25 - 29,7.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Disable/sickness,30 - 34,17.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Disable/sickness,35 - 39,10.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Disable/sickness,40 - 44,10.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Disable/sickness,45 - 49,49.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Penson / income,Total No. of children born alive in last 12 months,131.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Penson / income,15 - 19,0.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Penson / income,20 - 24,4.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Penson / income,25 - 29,17.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Penson / income,30 - 34,30.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Penson / income,35 - 39,25.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Penson / income,40 - 44,32.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Penson / income,45 - 49,23.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Social work/volunteer,Total No. of children born alive in last 12 months,5.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Social work/volunteer,15 - 19,0.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Social work/volunteer,20 - 24,0.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Social work/volunteer,25 - 29,0.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Social work/volunteer,30 - 34,2.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Social work/volunteer,35 - 39,0.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Social work/volunteer,40 - 44,3.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Social work/volunteer,45 - 49,0.0
LUMBINI,Rupandehi,Suddhodhan Gaunpalika,,Other,Total No. of children born alive in last 12 months,1945.0
