province,district,palika,sex,breakdown,sector,value
SUDURPASCHIM,Bajhang,Bungal Municipality,,2 Children,Total ever married female,1698.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,2 Children,15 - 19,25.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,2 Children,20 - 24,448.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,2 Children,25 - 29,510.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,2 Children,30 - 34,270.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,2 Children,35 - 39,223.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,2 Children,40 - 44,118.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,2 Children,45 - 49,104.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,3 Children,Total ever married female,1478.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,3 Children,15 - 19,2.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,3 Children,20 - 24,105.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,3 Children,25 - 29,323.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,3 Children,30 - 34,357.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,3 Children,35 - 39,287.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,3 Children,40 - 44,244.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,3 Children,45 - 49,160.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,4 Children,Total ever married female,1017.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,4 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,4 Children,20 - 24,19.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,4 Children,25 - 29,133.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,4 Children,30 - 34,210.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,4 Children,35 - 39,255.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,4 Children,40 - 44,239.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,4 Children,45 - 49,161.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,5 Children,Total ever married female,491.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,5 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,5 Children,20 - 24,1.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,5 Children,25 - 29,32.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,5 Children,30 - 34,81.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,5 Children,35 - 39,122.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,5 Children,40 - 44,135.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,5 Children,45 - 49,120.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,6 Children,Total ever married female,256.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,6 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,6 Children,20 - 24,0.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,6 Children,25 - 29,5.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,6 Children,30 - 34,29.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,6 Children,35 - 39,58.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,6 Children,40 - 44,83.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,6 Children,45 - 49,81.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,7 Children,Total ever married female,115.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,7 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,7 Children,20 - 24,0.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,7 Children,25 - 29,0.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,7 Children,30 - 34,10.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,7 Children,35 - 39,23.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,7 Children,40 - 44,35.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,7 Children,45 - 49,47.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,8 Children,Total ever married female,33.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,8 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,8 Children,20 - 24,0.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,8 Children,25 - 29,0.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,8 Children,30 - 34,2.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,8 Children,35 - 39,5.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,8 Children,40 - 44,13.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,8 Children,45 - 49,13.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,9 & More Children,Total ever married female,19.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,9 & More Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,9 & More Children,20 - 24,0.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,9 & More Children,25 - 29,0.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,9 & More Children,30 - 34,0.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,9 & More Children,35 - 39,2.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,9 & More Children,40 - 44,5.0
SUDURPASCHIM,Bajhang,Bungal Municipality,,9 & More Children,45 - 49,12.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,Total,Total ever married female,2206.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,Total,15 - 19,214.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,Total,20 - 24,564.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,Total,25 - 29,379.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,Total,30 - 34,305.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,Total,35 - 39,301.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,Total,40 - 44,245.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,Total,45 - 49,198.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,No Children,Total ever married female,263.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,No Children,15 - 19,111.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,No Children,20 - 24,100.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,No Children,25 - 29,17.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,No Children,30 - 34,4.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,No Children,35 - 39,10.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,No Children,40 - 44,9.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,No Children,45 - 49,12.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,1 Child,Total ever married female,351.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,1 Child,15 - 19,90.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,1 Child,20 - 24,179.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,1 Child,25 - 29,45.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,1 Child,30 - 34,11.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,1 Child,35 - 39,8.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,1 Child,40 - 44,6.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,1 Child,45 - 49,12.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,2 Children,Total ever married female,427.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,2 Children,15 - 19,12.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,2 Children,20 - 24,182.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,2 Children,25 - 29,127.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,2 Children,30 - 34,41.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,2 Children,35 - 39,31.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,2 Children,40 - 44,21.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,2 Children,45 - 49,13.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,3 Children,Total ever married female,489.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,3 Children,15 - 19,1.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,3 Children,20 - 24,87.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,3 Children,25 - 29,119.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,3 Children,30 - 34,98.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,3 Children,35 - 39,79.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,3 Children,40 - 44,63.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,3 Children,45 - 49,42.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,4 Children,Total ever married female,303.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,4 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,4 Children,20 - 24,13.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,4 Children,25 - 29,48.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,4 Children,30 - 34,83.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,4 Children,35 - 39,69.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,4 Children,40 - 44,51.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,4 Children,45 - 49,39.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,5 Children,Total ever married female,198.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,5 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,5 Children,20 - 24,3.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,5 Children,25 - 29,18.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,5 Children,30 - 34,45.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,5 Children,35 - 39,50.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,5 Children,40 - 44,48.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,5 Children,45 - 49,34.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,6 Children,Total ever married female,99.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,6 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,6 Children,20 - 24,0.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,6 Children,25 - 29,2.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,6 Children,30 - 34,15.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,6 Children,35 - 39,30.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,6 Children,40 - 44,28.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,6 Children,45 - 49,24.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,7 Children,Total ever married female,47.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,7 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,7 Children,20 - 24,0.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,7 Children,25 - 29,3.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,7 Children,30 - 34,6.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,7 Children,35 - 39,15.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,7 Children,40 - 44,12.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,7 Children,45 - 49,11.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,8 Children,Total ever married female,25.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,8 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,8 Children,20 - 24,0.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,8 Children,25 - 29,0.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,8 Children,30 - 34,2.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,8 Children,35 - 39,9.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,8 Children,40 - 44,6.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,8 Children,45 - 49,8.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,9 & More Children,Total ever married female,4.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,9 & More Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,9 & More Children,20 - 24,0.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,9 & More Children,25 - 29,0.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,9 & More Children,30 - 34,0.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,9 & More Children,35 - 39,0.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,9 & More Children,40 - 44,1.0
SUDURPASCHIM,Bajhang,Surma Gaunpalika,,9 & More Children,45 - 49,3.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,Total,Total ever married female,2101.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,Total,15 - 19,122.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,Total,20 - 24,414.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,Total,25 - 29,350.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,Total,30 - 34,342.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,Total,35 - 39,337.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,Total,40 - 44,291.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,Total,45 - 49,245.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,No Children,Total ever married female,211.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,No Children,15 - 19,71.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,No Children,20 - 24,78.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,No Children,25 - 29,22.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,No Children,30 - 34,13.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,No Children,35 - 39,7.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,No Children,40 - 44,13.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,No Children,45 - 49,7.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,1 Child,Total ever married female,301.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,1 Child,15 - 19,42.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,1 Child,20 - 24,169.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,1 Child,25 - 29,55.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,1 Child,30 - 34,17.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,1 Child,35 - 39,8.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,1 Child,40 - 44,4.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,1 Child,45 - 49,6.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,2 Children,Total ever married female,409.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,2 Children,15 - 19,7.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,2 Children,20 - 24,131.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,2 Children,25 - 29,121.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,2 Children,30 - 34,66.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,2 Children,35 - 39,43.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,2 Children,40 - 44,25.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,2 Children,45 - 49,16.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,3 Children,Total ever married female,429.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,3 Children,15 - 19,2.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,3 Children,20 - 24,30.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,3 Children,25 - 29,90.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,3 Children,30 - 34,115.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,3 Children,35 - 39,89.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,3 Children,40 - 44,61.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,3 Children,45 - 49,42.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,4 Children,Total ever married female,365.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,4 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,4 Children,20 - 24,6.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,4 Children,25 - 29,47.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,4 Children,30 - 34,71.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,4 Children,35 - 39,107.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,4 Children,40 - 44,70.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,4 Children,45 - 49,64.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,5 Children,Total ever married female,197.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,5 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,5 Children,20 - 24,0.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,5 Children,25 - 29,13.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,5 Children,30 - 34,39.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,5 Children,35 - 39,43.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,5 Children,40 - 44,62.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,5 Children,45 - 49,40.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,6 Children,Total ever married female,110.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,6 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,6 Children,20 - 24,0.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,6 Children,25 - 29,2.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,6 Children,30 - 34,17.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,6 Children,35 - 39,26.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,6 Children,40 - 44,32.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,6 Children,45 - 49,33.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,7 Children,Total ever married female,41.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,7 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,7 Children,20 - 24,0.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,7 Children,25 - 29,0.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,7 Children,30 - 34,2.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,7 Children,35 - 39,7.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,7 Children,40 - 44,12.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,7 Children,45 - 49,20.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,8 Children,Total ever married female,26.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,8 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,8 Children,20 - 24,0.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,8 Children,25 - 29,0.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,8 Children,30 - 34,2.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,8 Children,35 - 39,5.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,8 Children,40 - 44,8.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,8 Children,45 - 49,11.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,9 & More Children,Total ever married female,12.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,9 & More Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,9 & More Children,20 - 24,0.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,9 & More Children,25 - 29,0.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,9 & More Children,30 - 34,0.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,9 & More Children,35 - 39,2.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,9 & More Children,40 - 44,4.0
SUDURPASCHIM,Bajhang,Talkot Gaunpalika,,9 & More Children,45 - 49,6.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,Total,Total ever married female,2436.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,Total,15 - 19,190.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,Total,20 - 24,410.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,Total,25 - 29,373.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,Total,30 - 34,315.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,Total,35 - 39,416.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,Total,40 - 44,433.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,Total,45 - 49,299.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,No Children,Total ever married female,283.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,No Children,15 - 19,116.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,No Children,20 - 24,88.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,No Children,25 - 29,23.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,No Children,30 - 34,12.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,No Children,35 - 39,16.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,No Children,40 - 44,10.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,No Children,45 - 49,18.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,1 Child,Total ever married female,332.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,1 Child,15 - 19,63.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,1 Child,20 - 24,162.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,1 Child,25 - 29,51.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,1 Child,30 - 34,13.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,1 Child,35 - 39,13.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,1 Child,40 - 44,16.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,1 Child,45 - 49,14.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,2 Children,Total ever married female,462.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,2 Children,15 - 19,9.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,2 Children,20 - 24,118.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,2 Children,25 - 29,127.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,2 Children,30 - 34,80.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,2 Children,35 - 39,46.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,2 Children,40 - 44,53.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,2 Children,45 - 49,29.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,3 Children,Total ever married female,494.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,3 Children,15 - 19,2.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,3 Children,20 - 24,33.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,3 Children,25 - 29,114.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,3 Children,30 - 34,96.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,3 Children,35 - 39,109.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,3 Children,40 - 44,85.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,3 Children,45 - 49,55.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,4 Children,Total ever married female,411.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,4 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,4 Children,20 - 24,8.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,4 Children,25 - 29,42.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,4 Children,30 - 34,74.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,4 Children,35 - 39,115.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,4 Children,40 - 44,106.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,4 Children,45 - 49,66.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,5 Children,Total ever married female,231.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,5 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,5 Children,20 - 24,1.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,5 Children,25 - 29,13.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,5 Children,30 - 34,22.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,5 Children,35 - 39,79.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,5 Children,40 - 44,68.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,5 Children,45 - 49,48.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,6 Children,Total ever married female,122.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,6 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,6 Children,20 - 24,0.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,6 Children,25 - 29,2.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,6 Children,30 - 34,13.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,6 Children,35 - 39,23.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,6 Children,40 - 44,47.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,6 Children,45 - 49,37.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,7 Children,Total ever married female,59.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,7 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,7 Children,20 - 24,0.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,7 Children,25 - 29,1.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,7 Children,30 - 34,3.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,7 Children,35 - 39,11.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,7 Children,40 - 44,25.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,7 Children,45 - 49,19.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,8 Children,Total ever married female,27.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,8 Children,15 - 19,0.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,8 Children,20 - 24,0.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,8 Children,25 - 29,0.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,8 Children,30 - 34,1.0
SUDURPASCHIM,Bajhang,Masta Gaunpalika,,8 Children,35 - 39,3.0
